,GEOID,stateID,countyID,population_size,age2034,age65up,black,hispanic,asian,white,pct_college_degree_higher,pct_college_grad_student,hhincome,pct_male,pct_female,poverty,mean_commute_time,pct_english_only,pct_foreign_born,median_rent
0,25001010100,25,1,2952,3,28.9,1.7,2952,1.6,87.6,48.8,47.4,47500,53.3,46.7,10.7,13.9,88.5,9.2,1120
1,25001010206,25,1,3171,8.2,38.1,2.2,3171,3.4,90.8,52.6,27.5,59042,44.3,55.7,11.3,22.6,95.3,7.8,1027
2,25001010208,25,1,1580,2.1,37.3,1.3,1580,0,97.2,45.9,9.5,62844,50.4,49.6,11.2,16.8,93.6,9.6,1019
3,25001010304,25,1,2332,7.7,43.4,0.9,2332,4.8,93.4,51.2,30.2,71250,44.2,55.8,4.8,23.5,93.7,7,980
4,25001010306,25,1,2576,4.4,33.2,3.5,2576,0.5,90.7,45.1,10.2,55694,47.7,52.3,8.2,17.8,96.9,5,1176
5,25001010400,25,1,3037,2.6,35.2,6.4,3037,0.9,90,49.2,8.5,48442,44.1,55.9,6.3,19.3,90.9,9.4,1198
6,25001010500,25,1,2790,2.3,42.9,0.2,2790,0,98.7,62.3,3,76087,47.1,52.9,8.2,15.9,96.7,4.1,426
7,25001010600,25,1,3091,5.5,41.8,2.8,3091,0.6,88.9,57.2,34.9,73625,46.8,53.2,7.8,18.7,92.6,5.9,1049
8,25001010700,25,1,3058,2.5,37,2,3058,0.6,94.4,53.7,21.8,77083,49.5,50.5,11.2,27.3,96.5,5.7,1264
9,25001010800,25,1,4734,2.1,32.2,0.8,4734,0,98.1,62.9,15.8,69846,47,53,5,23.7,98.1,2.2,
10,25001010900,25,1,5122,4.5,28.9,0.5,5122,1.2,94,43.4,21.5,69248,47.8,52.2,4.6,24.1,96,4.3,982
11,25001011002,25,1,4061,5.5,29.1,0.6,4061,0,92.3,40.2,21,67756,47.1,52.9,5.1,23.2,96,4.5,1191
12,25001011100,25,1,4642,5.6,29.8,0.3,4642,3,95.3,49.2,22.9,82148,50.1,49.9,5.5,18,97.4,3.5,1205
13,25001011200,25,1,3440,4.1,39.1,5.8,3440,0,90.2,55.1,31,68603,46.2,53.8,10,20.8,94.6,8.6,1224
14,25001011300,25,1,2483,1.9,55.3,0,2483,1.4,98.6,51.2,43.1,70054,47.8,52.2,5.8,35.4,94.7,3.4,1068
15,25001011400,25,1,3071,3.5,46.9,0,3071,1.9,93.6,43.8,41.4,61422,44.8,55.2,12,20.3,89.9,4.7,1283 (USD)
16,25001011500,25,1,3945,4.6,31.1,7.8,3945,2.8,86,27.9,14.3,48911,45.1,54.9,13.1,20.9,90.4,9.1,1158
17,25001011600,25,1,2761,2.5,25.6,6.8,2761,0,86.3,32.3,43.9,45225,47.2,52.8,13.3,22.2,88.6,10.9,1011
18,25001011700,25,1,1732,4.6,40,1.3,1732,0.5,89.7,47.3,22.3,67543,49.2,50.8,7.6,24,92.1,5.7,1049 (USD)
19,25001011801,25,1,2411,1.7,55.2,0,2411,6.6,93,55.6,1.7,68882,42.8,57.2,3.2,25.5,92.6,6.1,1019
20,25001011802,25,1,3993,4.8,29.6,1,3993,1.2,94.2,41,22.1,66607,43.6,56.4,7.9,23.2,92.5,4.8,1536
21,25001012001,25,1,5763,4.2,31.6,0.1,5763,0.5,97.6,29.3,26.2,58345,43.4,56.6,6.2,23.5,87.7,9.8,1364
22,25001012002,25,1,2895,9.5,27.5,1.1,2895,1.8,87.9,28.2,28,47484,45.6,54.4,13.7,19.3,87,8.8,965 (USD)
23,25001012101,25,1,5412,7.7,21.4,5.1,5412,1.2,89.5,27.7,37.1,73237,49.1,50.9,3.8,20.3,92.8,7.7,1413
24,25001012102,25,1,2985,3.7,27.9,3.4,2985,4.3,87.1,35.6,38.1,65194,45.5,54.5,8.5,24.6,90.2,7.3,1087
25,25001012200,25,1,4933,5.9,29.8,2.2,4933,0.5,95.6,49.8,28.5,99846,48.2,51.8,5.3,25.7,91.3,6.8,1417
26,25001012502,25,1,3718,5.3,21.4,5.7,3718,2,73.6,28.9,37.2,58639,49.4,50.6,11.1,17.2,84.9,17.5,1221
27,25001012601,25,1,3196,8.2,21.9,6.9,3196,0,81.2,24.6,22.2,65266,49.2,50.8,10.1,19.3,85.8,14.8,1291
28,25001012602,25,1,4920,5,12.1,17.6,4920,0.6,64.2,10.5,10.1,45206,45.5,54.5,21.6,16.8,72.3,23.3,1248
29,25001012700,25,1,4183,4.6,27.9,0,4183,0,95.9,40.4,35.7,82415,45.1,54.9,1.5,24.7,89.2,9.1,1299
30,25001012800,25,1,3685,3.9,26.5,1,3685,0.5,96.9,38.9,24.6,63736,49.7,50.3,7.4,18.5,85.5,11.4,1411
31,25001012900,25,1,3800,5.1,21.7,0.2,3800,0.8,95.4,37.6,12,76354,48.5,51.5,5,22.1,91.2,5.2,1582
32,25001013002,25,1,2786,2.8,41.5,2.3,2786,0,92.1,53.5,12.9,72250,49.7,50.3,5.5,26.3,86.2,12,1463
33,25001013100,25,1,5174,5,17.8,2.3,5174,0,95.8,39.3,29.1,80881,49.8,50.2,6.8,22.3,97.4,3.2,2202
34,25001013200,25,1,4821,5.9,24.5,0.2,4821,0,93.8,53.3,28,71641,46,54,4.5,28,86.3,8.1,1878
35,25001013300,25,1,3223,2.9,29.4,0,3223,4.3,93.1,46.4,34.4,71803,44.1,55.9,9.2,27.8,94.8,6.9,924
36,25001013400,25,1,3800,2.7,27.8,0,3800,0,97.8,59.9,21.1,88690,49.4,50.6,5.8,32.4,96.3,2.2,1358
37,25001013500,25,1,6975,3.7,17.8,0,6975,1.9,95.5,47.8,16.8,95719,47.6,52.4,4.4,31.2,95.8,3.5,1567
38,25001013600,25,1,6400,9.5,13.5,0,6400,0,94,31.6,36.5,90036,49.2,50.8,5.4,25.3,94.5,3,1272
39,25001013700,25,1,4603,8.3,16.7,4.2,4603,0.3,91.1,31.1,33.6,74350,53.8,46.2,7.5,25.2,92.8,5.1,1086
40,25001013800,25,1,4920,5.4,18.2,1.8,4920,3.3,85.9,35.2,28.5,78580,51.3,48.7,10.2,25.9,94.8,4.3,1282
41,25001013900,25,1,5294,7.7,26.8,1,5294,0,91.6,38.9,32,71447,46.5,53.5,4.7,22.1,91.1,5.1,1304
42,25001014002,25,1,4134,5,28.7,2.4,4134,0.6,92.9,36.6,23.9,67292,50.1,49.9,4.7,23.1,95.8,4.6,1238
43,25001014100,25,1,881,8.6,0,3.5,881,2.2,80.4,33,33.5,48750,54.6,45.4,9,13.3,89.6,3.2,1240
44,25001014300,25,1,4216,7.1,40.5,0.2,4216,2.8,94.8,51.6,33.8,90687,45.3,54.7,1.4,21.8,94.7,9.1,1459
45,25001014402,25,1,6919,4.1,19.9,3.8,6919,4.8,80.5,37.5,12.3,89028,49.1,50.9,6.8,26.6,88,8.3,1592
46,25001014500,25,1,5326,6.8,17.2,2.7,5326,0.8,89.8,27.4,13.2,69104,52.7,47.3,10.6,27.9,94.3,4.1,1624
47,25001014600,25,1,4207,5.6,31.4,7.5,4207,1,82,36.2,17.1,67644,48.3,51.7,3.7,22.3,87.7,9.2,1232
48,25001014700,25,1,3425,3.8,32.8,3.1,3425,3.3,88.9,42.5,22.2,55761,50.7,49.3,4.8,24.5,94.8,6,1392
49,25001014800,25,1,3513,3,42.3,5.7,3513,6.6,80.4,43.8,31.2,38182,45.3,54.7,8.3,25.4,92.3,15.5,887
50,25001014900,25,1,3648,4.3,45.4,0.9,3648,2.5,95.4,72.8,28.3,84461,41.7,58.3,8,18.2,93.4,8.6,973
51,25001015001,25,1,4381,7.1,17.3,1.6,4381,2.6,82.3,28.9,25.1,78878,45.3,54.7,5.2,24.5,94,4.4,1367
52,25001015002,25,1,3838,3.7,38.9,5.3,3838,0.2,81.8,36.8,25.2,65481,47.4,52.6,6.6,25.4,97.7,3.1,1299
53,25001015100,25,1,3645,3.4,24.9,2.2,3645,0.4,90,37.9,25.2,78929,50.2,49.8,7.4,26.2,96.1,6.2,1388
54,25001015200,25,1,2190,5.1,41.9,0,2190,0.5,93.4,53.6,23.8,86786,49,51,4.7,32.2,93.7,2.7,1568
55,25001015300,25,1,3109,10.8,11.5,9.6,3109,3,77.2,13,26.2,33979,53,47,23.7,16.3,66.5,28.5,1030
56,25001990000,25,1,0,,,,0,,,,,,,,,,,,
57,25003900100,25,3,3128,5.6,21,5.8,3128,1.6,70.5,17.5,22,21182,49.9,50.1,28.7,16,83.3,13.6,699
58,25003900200,25,3,4231,8.8,10.8,8.6,4231,5.6,72.8,16.3,32.4,31200,44,56,17,16.4,85.1,10.9,819
59,25003900300,25,3,2785,9.9,15.2,7.3,2785,0,79.9,17.1,35.2,45375,44.2,55.8,14.3,19.5,89.3,6.4,898
60,25003900400,25,3,5230,5.3,18,5.1,5230,2.8,81.7,21.8,13.8,46747,44.6,55.4,18.7,16.1,91,4.6,819
61,25003900500,25,3,3350,2.1,28.8,2.1,3350,3.1,90.3,41.2,23.4,79669,46.7,53.3,7.1,18.4,92.4,7.1,1071
62,25003900600,25,3,3437,8.9,10.9,13.6,3437,2.1,75.4,15.2,25,21977,46.8,53.2,41,16.2,90.9,6.3,823
63,25003900700,25,3,2758,6.1,24.9,0.5,2758,0,97,18.8,33.5,60792,49.9,50.1,11.4,17.1,96,1.9,864
64,25003900800,25,3,4723,5.6,22.7,0.7,4723,0.5,89.8,50.5,20.4,81016,47.4,52.6,5.4,17.3,96.6,2.8,1588
65,25003900900,25,3,5146,4.5,14.3,2.9,5146,0.2,87.8,37.5,19.8,62500,47.5,52.5,11.3,18.9,91.5,5.9,873
66,25003901100,25,3,3592,4.3,25.4,1.3,3592,1.5,92,29.8,19.2,59318,53.2,46.8,7,17.4,90.4,7.2,793
67,25003911100,25,3,3004,5.9,17,1.9,3004,1.3,95.6,42.7,26.9,76016,48.5,51.5,4.9,19.9,96.7,3.6,955
68,25003912100,25,3,6657,4.4,20.6,0.4,6657,1.6,95,36.2,26.6,60406,49.2,50.8,10.3,18.4,96.9,2.9,861
69,25003913100,25,3,4994,4.2,36.2,2,4994,1.8,93.4,53.3,30.1,68492,48.2,51.8,3.8,21.1,92.4,11.2,845
70,25003914100,25,3,5796,6.1,24.5,1.3,5796,2.9,90.1,30.2,23.9,66599,46.2,53.8,8,17.8,89.7,11.2,767
71,25003920101,25,3,4422,14.4,16.2,3.7,4422,5.9,78.4,65.5,69.8,78500,47,53,9.2,13.7,87.6,8.7,894
72,25003920102,25,3,3201,20.3,25.5,6,3201,6.7,76.9,59.3,75.2,76932,44.2,55.8,15,14.7,82.9,11.7,1014
73,25003921300,25,3,4594,15.3,17.8,2.8,4594,0.8,88.3,27.7,71.1,28528,44,56,19.2,20.9,91.9,4.4,654
74,25003921400,25,3,1477,8.6,20.6,1.2,1477,0.1,89.9,16.4,43.8,37255,51,49,21.4,18,97.1,2.4,768
75,25003921500,25,3,3217,11.5,19,0.2,3217,0,94.9,26.4,20.8,42358,46.8,53.2,15.1,14.9,92.9,2.7,713
76,25003922100,25,3,2512,5.9,19.9,2.5,2512,0,93.6,18.4,16,41159,47,53,11.5,22.4,95.5,1.6,619
77,25003922200,25,3,3707,7.2,15.9,0,3707,0.3,98.5,22.1,21.1,60625,53.9,46.1,13.7,27,93.3,5.1,734
78,25003922300,25,3,1992,3.1,19.2,0,1992,1,98.1,28.7,6.5,54167,49.7,50.3,5.7,19.6,96.5,2.4,820
79,25003923100,25,3,3169,4.4,21.1,0,3169,0,98.4,21.1,21.6,61512,48.9,51.1,4,23.8,98.8,0.5,923
80,25003924100,25,3,1980,4.5,34,1.3,1980,1.5,92.1,41,22.9,54438,40.1,59.9,9.4,24.1,94.1,7.6,907
81,25003925100,25,3,6915,6.3,22.1,3.8,6915,1.6,80.6,39.3,39.7,56124,50,50,5.2,15.5,82.1,12.3,927
82,25003926100,25,3,3190,3.2,26.7,0,3190,0,98.4,33.6,23.2,73953,51.2,48.8,8.7,20,97.7,4,1064
83,25003931100,25,3,1722,6.5,21.3,0.1,1722,0,98.8,25.2,26,61397,50.6,49.4,9.5,21.6,98.2,1.8,788
84,25003931300,25,3,1580,5.9,18.2,2.9,1580,0,90.9,19.4,18.3,56688,54.2,45.8,10.8,31.7,98.3,2.7,835
85,25003931400,25,3,1720,5.2,15.8,0.1,1720,0.6,96,32.7,20.9,73889,51,49,6.1,30.5,98.5,2.9,
86,25003932200,25,3,2351,2.9,20.7,1.1,2351,0.2,93.4,31.5,15.6,77857,50.1,49.9,6,33.4,97.1,1.9,1375
87,25003932300,25,3,1970,3.8,18.6,0,1970,0,98.2,34.1,13.8,62250,53.9,46.1,7.8,23.2,98.7,1.8,729
88,25003933200,25,3,1168,3.3,37.8,0.6,1168,0.9,96.1,54.7,34.5,71917,45,55,10.9,21.3,91.5,2.8,1177
89,25003933300,25,3,1370,2.2,29.6,1.2,1370,0.6,95,43.9,22.9,73750,51.4,48.6,4.5,30.1,96.1,4,1205
90,25003933400,25,3,2436,3.3,27.2,0.5,2436,0.4,96.7,34,18.3,69583,52.3,47.7,7.5,39.9,97.7,3.8,632
91,25003934200,25,3,1095,3.7,29.2,4.9,1095,0.5,87.1,50,22.5,76518,48.9,51.1,7,26.6,94.5,5.1,1063
92,25003934300,25,3,1806,3.8,33.4,1.9,1806,1.3,90.5,53.3,29.1,69485,50.4,49.6,5.4,24.4,92.9,6.9,1047
93,25003935100,25,3,2494,2.3,26.9,1,2494,1.2,95.3,43.1,26.1,84306,50.9,49.1,4.9,22.9,97.2,3.2,1211
94,25003935200,25,3,4909,7.1,20,1.8,4909,3.4,89.4,27.8,24.4,60486,48.8,51.2,8.7,19,89.9,5.4,815
95,25003935300,25,3,3923,5.1,19.9,1.5,3923,1,87.7,23.2,23.8,45481,49.8,50.2,17.5,18,95.8,3.9,816
96,25005600100,25,5,4096,3.5,18.3,2,4096,2.4,90.2,46.8,19.7,86888,49.5,50.5,5.2,30.5,88.4,9.4,1064
97,25005600202,25,5,4847,6.8,15.9,4.9,4847,1.8,88.8,37.1,26.4,82527,46,54,3.4,30.6,94.9,5,1412
98,25005600203,25,5,5691,4.5,15.5,4,5691,1.7,90.5,54.4,14.4,127237,49.1,50.9,4.9,34.3,91.5,5.8,
99,25005600204,25,5,4046,5.8,11.1,5.5,4046,3.9,86.3,48.8,20.1,113224,47.2,52.8,6.6,35.1,80.8,12.2,1739
100,25005610100,25,5,5479,5.8,7.3,2.3,5479,1.2,86.9,50.7,35.5,86739,50.1,49.9,1.8,34.7,91.1,6.4,1258
101,25005610202,25,5,5572,5.8,10,2.8,5572,2.4,90.6,52.1,19.5,127431,49,51,3.4,33.9,89.9,6.2,1723
102,25005610203,25,5,6700,4.4,14.5,2.4,6700,6.4,85.9,59.7,18,128339,48.9,51.1,2.3,38.4,91.7,6,1142
103,25005610204,25,5,5927,5.6,6,1,5927,9.5,84.9,58.5,22.1,115575,49.2,50.8,3.3,34.2,82.6,15.8,1109
104,25005611101,25,5,4711,6.5,15.2,2.9,4711,2.6,90,37.3,28.2,106282,48.5,51.5,4,27.2,91.6,5.8,1507
105,25005611102,25,5,5381,22,8.9,3.8,5381,1.9,88.5,44.8,73.6,109722,49.3,50.7,9.7,27.5,90.7,3.9,652
106,25005611201,25,5,2951,3.9,10.3,1.7,2951,1.5,93.6,43.7,17.2,98594,48.3,51.7,8.4,34,93.1,6,1507
107,25005611202,25,5,6472,8.7,14.4,2.7,6472,1.8,93.5,38.1,26.8,94628,48.9,51.1,3.2,33.8,92.2,6,1337
108,25005612100,25,5,4596,5.3,15.6,0.8,4596,1.7,93.7,35.5,24.9,101071,48.3,51.7,6.9,30.9,92,5.4,1262
109,25005612200,25,5,9249,3.6,16.7,6.4,9249,4.5,82.1,39.3,18.8,88097,46.2,53.8,6.1,36.4,87.4,8.2,1397
110,25005613100,25,5,6694,7,15.9,5.3,6694,1.6,91.4,28,28.3,73929,48.2,51.8,6.5,28.1,87.4,8.6,1021
111,25005613300,25,5,7174,1.9,19.8,4.5,7174,0.8,88.4,25.6,24.6,66817,47.7,52.3,8.7,31.8,88.5,9.6,1392
112,25005613400,25,5,3522,5,12.3,3.7,3522,0.3,91.1,32.3,16.1,83667,49.6,50.4,13,34.1,91.7,5.4,1597
113,25005613600,25,5,3940,5.8,13,4.9,3940,2.3,81.2,12.5,27.5,38942,48.7,51.3,19.8,25.9,79.3,9.7,913
114,25005613700,25,5,4265,4.7,20.5,3.7,4265,0,84.7,18,22.5,46631,45.4,54.6,14.2,35.8,77.6,14,920
115,25005613800,25,5,5138,6.3,14.3,4.8,5138,1.1,71.4,8.5,22.8,32543,45.8,54.2,29.8,22.3,79.2,13.5,915
116,25005613901,25,5,2638,4.6,15.8,9.2,2638,0,81.6,19.8,36.5,43611,45.8,54.2,15.7,28.6,69.3,15.8,925
117,25005613902,25,5,5124,6.2,19.3,5.7,5124,0.4,87.1,20.5,16.5,65637,52.7,47.3,10.1,29.3,77.9,14.6,1097
118,25005614000,25,5,4476,4.8,8.2,15.5,4476,1.1,54.5,12,16.9,40408,48.6,51.4,32.6,25.2,62.9,15.7,876
119,25005614101,25,5,7276,5.8,13.2,15.3,7276,1.5,71.8,15.2,23.6,60878,47.2,52.8,8.2,30.4,76.2,18,1135
120,25005614102,25,5,6579,7.9,17.1,2.5,6579,1.6,89.4,27,25.3,92942,48,52,6.5,34.6,85.3,9.5,702
121,25005615100,25,5,7438,5.8,14.6,2.6,7438,0,94.3,31.1,33.1,93017,50.4,49.6,3.9,32.2,93.6,4.5,947
122,25005616100,25,5,6630,5.1,10.7,0,6630,0,98.6,31.1,17.7,89597,51.8,48.2,3.9,31.8,94.9,3.8,
123,25005617101,25,5,5070,5.2,15.7,0.2,5070,0.6,95.3,32.1,18.8,99514,47,53,6.7,33.7,89.2,7.4,1437
124,25005617102,25,5,4105,4.2,17.7,0.5,4105,0.8,92.6,26,21.6,80169,51.1,48.9,5,30.2,91.4,6.6,971
125,25005630101,25,5,2734,7.9,9.6,2.7,2734,2.9,73.6,34.3,25.4,54948,51.2,48.8,17.7,28.2,84.8,12.2,1038
126,25005630102,25,5,4384,4.4,13,2.8,4384,2.7,88.4,24.5,23.9,57026,49.9,50.1,9.4,25,90.9,5.4,996
127,25005630200,25,5,8308,4,12.5,2,8308,3.2,86.4,44.4,20,112652,48.9,51.1,6.9,29.7,85.3,10.9,1337
128,25005630300,25,5,8732,6.5,11.7,0.6,8732,3.7,91.9,43.9,18.1,97333,50,50,5.4,30.9,90.4,5.6,862
129,25005630400,25,5,4875,5.4,12.6,0.7,4875,8.1,87.3,43.5,20.7,88464,50.2,49.8,3.9,30.8,86.7,10.4,1099
130,25005631100,25,5,7737,6.8,16.4,4.3,7737,4.3,82.8,24.6,19.5,59363,48.1,51.9,5.9,29.6,86.1,7.7,1010
131,25005631200,25,5,7688,4.5,13.3,1.4,7688,6.8,84.5,33.5,20,91156,49.1,50.9,6.2,30.8,84.9,10.7,693
132,25005631300,25,5,5045,9.9,14.9,0.3,5045,3.7,90.6,35.9,18.8,85558,48.2,51.8,3.8,34.3,90,10.4,1081
133,25005631400,25,5,2883,8.7,9.3,1.9,2883,4.3,77.2,13.8,14.1,36740,48.1,51.9,32.5,28.1,70.5,22.3,1051
134,25005631500,25,5,2894,5.4,12.4,5.9,2894,0.9,89.5,24.7,18.4,67301,45.5,54.5,14.7,29,85.1,9.1,1298
135,25005631600,25,5,4066,9.1,9.3,8.9,4066,9.7,61.1,20.9,22.4,62548,50,50,11.5,28,74.2,13.2,987
136,25005631700,25,5,6438,3.3,16.7,4.3,6438,3.2,84.3,43.2,22.8,88245,46.5,53.5,8.2,31,88.7,7.6,871
137,25005631800,25,5,7575,5.4,14.8,1.5,7575,4.2,90.4,36.3,22.3,77746,49.4,50.6,7.6,31.1,91.8,6.4,1003
138,25005632100,25,5,7091,3.1,18.6,0,7091,1.2,92.2,33.4,21.4,86605,49,51,3.8,29.4,87.4,5.8,1356
139,25005632200,25,5,7866,4.5,17.8,0.2,7866,0,98.1,34.7,21.9,85332,46.1,53.9,7,22.6,92.8,5.3,1045
140,25005633100,25,5,5691,5.5,14.9,0.2,5691,1.4,91.5,37.5,25.1,92336,52.1,47.9,3.1,30.2,88.7,9.2,1401
141,25005633200,25,5,6299,8.6,11,1.1,6299,1.4,94,42,34,101725,51,49,1.6,30.5,88.4,7.1,972
142,25005640100,25,5,4739,8,10.7,0,4739,2.2,85.4,16.3,28.1,42063,43.5,56.5,17.9,22.3,65.2,18.2,772
143,25005640200,25,5,5695,9,20.3,0.9,5695,1.8,79.8,10.6,32.7,31883,46.1,53.9,25,26.2,67.6,18.4,676
144,25005640300,25,5,4007,7.8,14,0.8,4007,3.1,70,9.1,13.9,31031,49.5,50.5,29.2,24.3,64.1,13.7,496
145,25005640400,25,5,2763,7.5,15.2,5.2,2763,0,86.8,17.1,35.3,40074,46.4,53.6,15.2,26.7,72.2,18.2,709
146,25005640500,25,5,5030,6.5,16.8,0.6,5030,2.1,77.1,13.6,13.4,43240,49.1,50.9,14,22.9,64.1,20.1,757
147,25005640600,25,5,4406,5.4,11.2,4.1,4406,1.8,79.3,9.1,25.3,41061,44.3,55.7,15.7,25.6,64.1,18.4,757
148,25005640700,25,5,2834,5,15.7,3.8,2834,1.8,90.6,9,18.8,37534,49.4,50.6,18.1,22.2,72.9,17.6,896
149,25005640800,25,5,3867,8.8,11.4,3.3,3867,7,83.7,11.4,32.3,44861,48.9,51.1,12,21.6,50.4,30.8,701
150,25005640901,25,5,6040,9.1,15.1,13.5,6040,0,66,7.2,25.1,33339,44.2,55.8,28.7,25.7,59,23.4,807
151,25005641000,25,5,2348,5,23.7,1.2,2348,2.9,79.7,3.9,24.4,19164,45.4,54.6,43.1,22.2,52.8,27.1,643
152,25005641101,25,5,1654,8.2,38.9,5.3,1654,0.6,70.4,19.1,27.8,16189,39.1,60.9,23.7,21.2,73.9,19.1,633
153,25005641200,25,5,3160,9.7,12.2,7.7,3160,5.8,76.1,10.6,34.5,29884,50.5,49.5,31.2,27.7,53.6,27.4,730
154,25005641300,25,5,5298,9.2,10.6,15.9,5298,3.1,51.3,4.1,23.7,30548,49.9,50.1,31,23.6,50.5,25.7,704
155,25005641400,25,5,2635,6.6,14.7,5.3,2635,0.5,68.3,6.7,13,25854,49.2,50.8,26,21.8,61.7,26.7,708
156,25005641500,25,5,2321,8.3,17.1,4.5,2321,1,80.1,12.1,23.2,44028,48.5,51.5,8.8,23,57.7,25.1,701
157,25005641600,25,5,1928,7.4,20,7.6,1928,0,90.5,18.7,34.5,46458,55.5,44.5,10.3,22.7,74.8,14.5,902
158,25005641700,25,5,5208,5.5,16,5.1,5208,0,88.3,28.1,25.8,58531,43.6,56.4,11.3,22.4,59.5,20.6,747
159,25005641800,25,5,2118,10,11.4,5.6,2118,1.2,83.7,23.4,31.5,53325,53.3,46.7,11.9,28.7,75,16.2,862
160,25005641900,25,5,2198,6,14.1,5.7,2198,3.5,67.2,12.7,18.5,34083,51.3,48.7,23.3,25.2,64.3,12.7,753
161,25005642000,25,5,2983,9.5,9.4,10.9,2983,1.7,62.5,9.1,37.7,23915,39.5,60.5,29.2,25.1,65.6,19.8,698
162,25005642100,25,5,4270,9.4,21.7,5.1,4270,0.4,78.7,14.5,31.3,47017,47.6,52.4,18.5,22.9,78.8,15,1077
163,25005642200,25,5,4197,7.8,22.5,3.5,4197,3.2,74.6,10.5,25.4,42833,51.6,48.4,28.1,22.3,64.7,17.8,778
164,25005642300,25,5,2100,6.6,24,2,2100,0.2,94.2,44.1,37.2,91445,46.4,53.6,4.6,23.4,82.1,12.4,1178
165,25005642400,25,5,3011,6.6,16.4,0.1,3011,3.3,90.3,22.1,29.8,53158,46.8,53.2,8.6,18.3,73.4,15.2,962
166,25005642500,25,5,4448,8.8,22,1.7,4448,0.4,94.1,31,33.5,72694,47.5,52.5,7.6,27.8,81.6,10.5,1127
167,25005644101,25,5,6265,4.2,22.9,0,6265,0.3,99.4,27.7,25.4,75361,48.4,51.6,7.7,22.6,89.5,6.1,1092
168,25005644102,25,5,5227,5.6,19.4,0.1,5227,0.8,96.6,25.1,23.6,88077,50.6,49.4,5.2,28.4,86.5,6.2,1044
169,25005644200,25,5,6765,2.6,25.5,0.8,6765,0,96.3,26.4,25.4,63482,48.5,51.5,7,23.1,80.6,14.3,968
170,25005645101,25,5,4607,4.8,23,0.6,4607,0,97.5,23.5,15.9,70886,48.6,51.4,12,24,93.1,5.8,894
171,25005645102,25,5,5997,5.5,18,0.2,5997,0,98.5,22.8,22.6,77241,55.7,44.3,3.7,29.4,88.4,6.5,911
172,25005645103,25,5,5737,2.6,19.2,0,5737,1.5,97.4,24.7,19,92728,51.2,48.8,2.2,26,82.7,12.4,884
173,25005646101,25,5,7638,7.8,21.1,0.6,7638,0.4,97,27,34.2,71006,52.5,47.5,3.4,26.3,81,10.6,1047
174,25005646103,25,5,5413,5.2,19.9,0,5413,0,97.1,31.8,21.2,83033,48,52,4.9,27.8,89.7,5.9,1042
175,25005646104,25,5,2759,3.3,37.8,0,2759,1.2,97.6,61.4,17.8,103875,50.9,49.1,6.7,32,93.5,2,1336
176,25005650101,25,5,5526,4.7,22.9,3.1,5526,2.1,89.2,22.2,29.6,71229,46.1,53.9,6,27.7,80.8,14.2,861
177,25005650102,25,5,4891,4.1,16.8,3.6,4891,2.1,70.7,16.8,19.8,53056,48.8,51.2,22.2,22.7,66.7,19.1,820
178,25005650201,25,5,3044,6.7,17.5,0.9,3044,2.5,89.6,21,38,66875,47.6,52.4,7.9,24.8,78.8,11.1,920
179,25005650202,25,5,2131,2.6,20.6,2.3,2131,0,91.3,23.8,28.8,55719,45.6,54.4,10.1,28.3,77.5,14,867
180,25005650300,25,5,3414,3.5,15.8,0.3,3414,0,80.1,24.9,26.9,48063,50.1,49.9,17.6,29.2,71.7,16.9,736
181,25005650400,25,5,3463,7.6,19.9,0.8,3463,0,86.5,12,16.7,37216,45.7,54.3,20.2,26.9,57.7,24.9,835
182,25005650500,25,5,3174,6.5,9.5,2.7,3174,1.6,81.1,10,29.2,46495,50.6,49.4,17.6,26.1,61.2,24.3,833
183,25005650600,25,5,2775,6.5,13.8,8.3,2775,0.8,48.9,8.7,11.5,26618,43.1,56.9,38.8,20.5,50.4,24.8,874
184,25005650700,25,5,2413,9.6,5.9,1.3,2413,0.6,39.4,6,11.5,37835,48,52,36.9,21,30.3,36.7,844
185,25005650800,25,5,3716,6.2,10.4,4.4,3716,0,56.8,5.7,14.8,33532,50.6,49.4,36.3,23.4,59.7,28.4,776
186,25005650900,25,5,3153,2.8,8.9,10.8,3153,0.9,33.6,10,6.3,29078,46.6,53.4,33.8,22.5,52.7,16.5,547
187,25005651001,25,5,3181,16.1,19.9,3.4,3181,11.5,70.1,23.9,56,42727,43.1,56.9,19.4,23.7,67.9,26.2,1069
188,25005651002,25,5,3831,7,18.3,6.8,3831,0.5,67.6,26.7,15.4,66174,46.6,53.4,17.1,23,72.5,13.2,965
189,25005651100,25,5,4348,11.4,13.8,8.9,4348,1.7,52.4,12.9,11.2,37637,49.8,50.2,26.3,21.6,63.5,13.3,805
190,25005651200,25,5,2136,9.4,5.8,3.7,2136,1,44.7,12.9,24.3,35991,47.4,52.6,40.3,25.1,49.1,25.6,965
191,25005651300,25,5,1999,8.9,15.7,10.9,1999,4.2,54.7,20.2,21,22500,50,50,32.9,21.9,75.6,9.1,788
192,25005651400,25,5,3211,9.2,14.3,5.7,3211,0.4,56.8,13.5,29,35625,46.6,53.4,26.8,23.8,73.4,9.2,875
193,25005651500,25,5,2913,6.9,15.2,12.8,2913,4,39.5,14.7,29.2,48603,49.4,50.6,10.9,22.1,63.1,21.5,707
194,25005651600,25,5,3711,7.3,11.5,8.9,3711,5.1,49.2,21.7,19.2,52619,46.9,53.1,14.9,29,77.6,12.6,923
